date,sales_rep,product,units,price,total_sales,city
10/10/2013,Donna  Reid ,    Nestle Milky Bar Stick,2,360,720,Goa
10/10/2013,Isabel  Cross , Nestle Aero Mint Potz,1,121,121,Ranchi
10/10/2013,Brooke  Horton ,     Nestle Rolo Potz,3,493,1479,Nainital
10/10/2013,Johanna  Boone ,   Nestle Rowntree Fruit Pastil,3,208,624,Mysore
10/11/2013,Beth  Tucker ,    Nestle Fab,1,357,357,Pune
10/11/2013,Eddie  Green ,    Nestle Toffee Crumble,3,157,471,Durgapur
10/11/2013,Mable  Lindsey ,    Nestle Aero Mint Potz,2,384,768,Ahmedabad
10/11/2013,Lorraine  Gibson ,  Nestle Rowntree Fruit Pastil,2,294,588,Kolkata
10/12/2013,Eric  Rose ,        Nestle Smarties Pop-Up,3,374,1122,Mumbai
10/12/2013,Max  Rodgers ,  Nestle Smarties Pop-Up,3,240,720,Nagpur
10/12/2013,Paulette  Spencer ,     Nestle Nobbly Bobbly,1,255,255,Hyderabad
10/12/2013,Della  Jensen ,     Nestle Smarties Pop-Up,12,493,5916,Patna
10/13/2013,Blake  Bridges ,  Nestle Aero Mint Potz,1,187,187,Cochin
10/13/2013,Blake  Bridges ,     Nestle Smarties Pop-Up,2,349,698,Cochin
10/13/2013,Della  Jensen ,       Nestle Smarties Pop-Up,2,317,634,Patna
10/13/2013,Iris  Underwood ,       Nestle Kit Kat Cone,3,130,390,Pune
10/13/2013,Jenny  Garcia ,        Nestle Fab,1,314,314,Shimla
10/13/2013,Austin  Reynolds ,      Nestle Toffee Crumble,1,212,212,Kolkata
10/14/2013,Rachel  Gomez ,    Nestle Kit Kat Cone,1,259,259,Delhi
10/14/2013,Charlie  Wood ,  Nestle Toffee Crumble,2,412,824,Agra
10/14/2013,Marion  Glover ,    Nestle Fab,1,294,294,Durgapur
10/15/2013,Ivan  Adkins ,      Nestle Milky Bar Stick,1,424,424,Mumbai
10/15/2013,Eric  Rose ,        Nestle Milky Bar Stick,1,290,290,Mumbai
10/15/2013,Kyle  Carr , Nestle Milky Bar Stick,3,244,732,Delhi
10/15/2013,Rachel  Gomez ,     Nestle Aero Mint Potz,3,498,1494,Delhi
10/16/2013,Jenny  Garcia ,      Nestle Fab,2,253,506,Shimla
10/16/2013,Robert  Munoz ,  Nestle Kit Kat Cone,3,165,495,Delhi
10/16/2013,Tracy  Reed ,        Nestle Toffee Crumble,1,353,353,Agra
10/16/2013,Ben  Perez , Nestle Rolo Potz,1,313,313,Goa
10/17/2013,Drew  Rogers , Nestle Toffee Crumble,7,368,2576,Delhi
10/17/2013,Max  Rodgers ,  Nestle Rolo Potz,15,310,4650,Nagpur
10/17/2013,Lance  Yates ,       Nestle Rowntree Fruit Pastil,4,281,1124,Srinagar
10/17/2013,Della  Jensen ,     Nestle Kit Kat Cone,3,135,405,Patna
10/17/2013,Cindy  Becker ,     Nestle Toffee Crumble,2,374,748,Bangalore
10/17/2013,Edwin  Malone ,   Nestle Milky Bar Stick,2,497,994,Kolkata
10/18/2013,Ruben  Nunez ,       Nestle Toffee Crumble,3,354,1062,Ahmedabad
10/18/2013,Donna  Reid ,     Nestle Milky Bar Stick,1,131,131,Goa
10/19/2013,Isabel  Cross ,    Nestle Fab,1,404,404,Ranchi
10/19/2013,Isabel  Cross ,    Nestle Toffee Crumble,3,275,825,Ranchi
10/19/2013,Sonya  Mullins , Nestle Kit Kat Cone,2,432,864,Kolkata
10/19/2013,Mable  Lindsey ,        Nestle Rolo Potz,3,144,432,Ahmedabad
10/20/2013,Tracy  Reed ,    Nestle Milky Bar Stick,2,271,542,Agra
10/20/2013,Isabel  Cross ,       Nestle Kit Kat Cone,3,180,540,Ranchi
10/20/2013,Ruben  Nunez , Nestle Smarties Pop-Up,23,467,10741,Ahmedabad
10/21/2013,Andrew  Meyer ,  Nestle Milky Bar Stick,2,455,910,Mumbai
10/21/2013,Max  Rodgers ,     Nestle Rolo Potz,1,155,155,Nagpur
10/22/2013,Allan  Ramos , Nestle Kit Kat Cone,2,489,978,Jodhpur
10/22/2013,Jenny  Garcia ,       Nestle Kit Kat Cone,3,452,1356,Shimla
10/22/2013,Christy  Olson ,   Nestle Milky Bar Stick,1,251,251,Surat
10/22/2013,Rachel  Gomez ,       Nestle Aero Mint Potz,2,365,730,Delhi
10/22/2013,Jenny  Garcia ,    Nestle Rolo Potz,2,122,244,Shimla
10/22/2013,Lula  Daniels ,    Nestle Smarties Pop-Up,8,208,1664,Nainital
10/23/2013,Isabel  Cross ,        Nestle Kit Kat Cone,4,444,1776,Ranchi
10/23/2013,Ernest  Davis ,        Nestle Aero Mint Potz,2,312,624,Mumbai
10/23/2013,Allan  Ramos ,      Nestle Smarties Pop-Up,2,340,680,Jodhpur
10/24/2013,Herman  Williams , Nestle Rowntree Fruit Pastil,3,313,939,Darjeeling
10/24/2013,Cassandra  Franklin ,       Nestle Rowntree Fruit Pastil,3,450,1350,Delhi
10/24/2013,Christina  Fuller , Nestle Rolo Potz,3,222,666,Nagpur
10/25/2013,Ben  Perez ,     Nestle Rolo Potz,21,129,2709,Goa
10/25/2013,Johanna  Boone ,        Nestle Kit Kat Cone,9,379,3411,Mysore
10/25/2013,Sylvester  Morales ,  Nestle Aero Mint Potz,1,109,109,Mumbai
10/25/2013,Dan  Peterson ,       Nestle Aero Mint Potz,2,162,324,Shimla
10/25/2013,Christina  Fuller ,     Nestle Aero Mint Potz,3,289,867,Nagpur
10/25/2013,Colleen  Warren , Nestle Fab,1,220,220,Ahmedabad
10/25/2013,Mable  Lindsey ,       Nestle Fab,3,247,741,Ahmedabad
10/26/2013,Isabel  Cross ,    Nestle Toffee Crumble,2,269,538,Ranchi
10/26/2013,Ernest  Davis ,     Nestle Milky Bar Stick,1,161,161,Mumbai
10/26/2013,Patty  Thompson , Nestle Aero Mint Potz,3,333,999,Mumbai
10/26/2013,Kyle  Carr ,      Nestle Maxibon Cookie,2,195,390,Delhi
10/27/2013,Isabel  Cross ,    Nestle Milky Bar Stick,2,388,776,Ranchi
10/27/2013,Jenny  Garcia ,        Nestle Fab,1,363,363,Shimla
10/27/2013,Nellie  Joseph ,  Nestle Rolo Potz,3,345,1035,Patna
10/27/2013,Drew  Rogers ,     Nestle Aero Mint Potz,2,330,660,Delhi
10/27/2013,Ellen  Weaver ,     Nestle Nobbly Bobbly,3,131,393,Hyderabad
10/27/2013,Cindy  Becker ,        Nestle Kit Kat Cone,3,316,948,Bangalore
10/27/2013,Shari  Silva ,   Nestle Aero Mint Potz,23,363,8349,Mysore
10/27/2013,Lula  Daniels ,   Nestle Rowntree Fruit Pastil,1,457,457,Nainital
10/27/2013,Peter  Hodges ,   Nestle Kit Kat Cone,21,421,8841,Shimla
10/27/2013,Isabel  Cross ,        Nestle Rowntree Fruit Pastil,1,144,144,Ranchi
10/28/2013,Della  Jensen , Nestle Aero Mint Potz,20,143,2860,Patna
10/28/2013,Elbert  Klein ,     Nestle Rowntree Screamers,1,270,270,Cochin
10/28/2013,Eric  Rose ,     Nestle Milky Bar Stick,1,481,481,Mumbai
10/28/2013,Marion  Glover , Nestle Smarties Pop-Up,1,200,200,Durgapur
10/28/2013,Sylvester  Morales ,    Nestle Smarties Pop-Up,2,369,738,Mumbai
10/28/2013,Kyle  Carr ,    Nestle Smarties Pop-Up,14,219,3066,Delhi
10/28/2013,Isabel  Cross ,       Nestle Smarties Pop-Up,2,252,504,Ranchi
10/29/2013,Sylvester  Morales ,     Nestle Maxibon Cookie,22,146,3212,Mumbai
10/29/2013,Austin  Reynolds ,      Nestle Fab,2,342,684,Kolkata
10/29/2013,Rachel  Gomez , Nestle Aero Mint Potz,2,288,576,Delhi
10/29/2013,Edwin  Malone , Nestle Rowntree Screamers,3,138,414,Kolkata
10/30/2013,Ernest  Davis ,    Nestle Toffee Crumble,2,448,896,Mumbai
10/31/2013,Beth  Tucker ,     Nestle Kit Kat Cone,24,189,4536,Pune
10/31/2013,Della  Jensen ,   Nestle Kit Kat Cone,1,390,390,Patna
10/31/2013,Paulette  Spencer ,   Nestle Toffee Crumble,3,295,885,Hyderabad
10/31/2013,Max  Rodgers , Nestle Rolo Potz,3,396,1188,Nagpur
10/31/2013,Ivan  Adkins ,  Nestle Rolo Potz,2,187,374,Mumbai
10/31/2013,Colleen  Warren , Nestle Toffee Crumble,3,453,1359,Ahmedabad
11/1/2013,Elaine  Ellis ,       Nestle Fab,2,336,672,Hyderabad
11/1/2013,Marion  Glover ,    Nestle Aero Mint Potz,3,103,309,Durgapur
11/1/2013,Della  Jensen ,     Nestle Aero Mint Potz,2,162,324,Patna
11/1/2013,Eric  Rose ,        Nestle Milky Bar Stick,1,252,252,Mumbai
11/1/2013,Shari  Silva ,    Nestle Smarties Pop-Up,2,189,378,Mysore
11/1/2013,Cassandra  Franklin ,    Nestle Aero Mint Potz,2,267,534,Delhi
11/1/2013,Shari  Silva ,       Nestle Toffee Crumble,1,450,450,Mysore
11/1/2013,Patty  Thompson ,      Nestle Milky Bar Stick,2,455,910,Mumbai
11/1/2013,Iris  Underwood , Nestle Aero Mint Potz,1,447,447,Pune
11/1/2013,Trevor  Jones , Nestle Milky Bar Stick,2,288,576,Pune
11/1/2013,Andrew  Meyer ,  Nestle Rowntree Fruit Pastil,2,442,884,Mumbai
11/1/2013,Della  Jensen ,        Nestle Rowntree Fruit Pastil,1,153,153,Patna
11/1/2013,Sandra  Floyd ,        Nestle Fab,3,417,1251,Nainital
11/1/2013,Shari  Silva ,      Nestle Kit Kat Cone,1,375,375,Mysore
11/1/2013,Rachel  Gomez ,       Nestle Milky Bar Stick,14,439,6146,Delhi
11/1/2013,Shari  Silva ,  Nestle Rowntree Screamers,2,298,596,Mysore
11/1/2013,Salvador  Bass ,   Nestle Aero Mint Potz,2,178,356,Goa
11/1/2013,Guillermo  Potter ,       Nestle Toffee Crumble,2,101,202,Nainital
11/1/2013,Ruben  Nunez ,    Nestle Aero Mint Potz,2,285,570,Ahmedabad
11/1/2013,Lance  Yates ,    Nestle Rolo Potz,1,431,431,Srinagar
11/1/2013,Salvador  Bass ,     Nestle Smarties Pop-Up,4,344,1376,Goa
11/1/2013,Lance  Yates ,    Nestle Smarties Pop-Up,1,182,182,Srinagar
11/1/2013,Della  Jensen , Nestle Smarties Pop-Up,1,454,454,Patna
11/1/2013,Sandra  Floyd ,     Nestle Milky Bar Stick,2,134,268,Nainital
11/1/2013,Salvador  Bass ,     Nestle Maxibon Cookie,3,242,726,Goa
11/1/2013,Marian  Hill ,   Nestle Aero Mint Potz,2,492,984,Trivandrum
11/1/2013,Jaime  Pearson ,  Nestle Fab,1,384,384,Jodhpur
11/1/2013,Ivan  Adkins ,      Nestle Aero Mint Potz,3,164,492,Mumbai
11/1/2013,Ellen  Weaver ,        Nestle Aero Mint Potz,22,141,3102,Hyderabad
11/1/2013,Allan  Ramos ,     Nestle Smarties Pop-Up,3,343,1029,Jodhpur
11/1/2013,Cindy  Becker ,    Nestle Smarties Pop-Up,2,150,300,Bangalore
11/1/2013,Blake  Bridges ,      Nestle Milky Bar Stick,1,473,473,Cochin
11/1/2013,Eddie  Green ,    Nestle Smarties Pop-Up,1,195,195,Durgapur
11/1/2013,Brooke  Horton ,  Nestle Fab,2,179,358,Nainital
11/1/2013,Peter  Hodges ,       Nestle Fab,20,310,6200,Shimla
11/1/2013,Cassandra  Franklin , Nestle Fab,1,350,350,Delhi
11/1/2013,Della  Jensen ,      Nestle Fab,24,312,7488,Patna
11/1/2013,Robert  Munoz ,       Nestle Aero Mint Potz,3,145,435,Delhi
11/1/2013,Drew  Rogers ,   Nestle Kit Kat Cone,2,390,780,Delhi
11/1/2013,Blake  Bridges , Nestle Smarties Pop-Up,2,134,268,Cochin
11/1/2013,Edwin  Malone ,  Nestle Aero Mint Potz,1,200,200,Kolkata
11/1/2013,Ruben  Nunez ,     Nestle Rowntree Fruit Pastil,1,222,222,Ahmedabad
11/1/2013,Christina  Fuller ,  Nestle Milky Bar Stick,1,357,357,Nagpur
11/1/2013,Beth  Tucker ,    Nestle Rowntree Fruit Pastil,3,408,1224,Pune
11/1/2013,Paulette  Spencer , Nestle Rowntree Screamers,1,225,225,Hyderabad
11/1/2013,Ruben  Nunez , Nestle Kit Kat Cone,2,354,708,Ahmedabad
11/1/2013,Rachel  Gomez ,     Nestle Maxibon Cookie,2,354,708,Delhi
11/1/2013,Christina  Fuller , Nestle Milky Bar Stick,2,458,916,Nagpur
11/1/2013,Colleen  Warren ,     Nestle Milky Bar Stick,3,404,1212,Ahmedabad
11/1/2013,Colleen  Warren ,       Nestle Smarties Pop-Up,3,301,903,Ahmedabad
11/1/2013,Cindy  Becker ,   Nestle Aero Mint Potz,2,378,756,Bangalore
11/1/2013,Tracy  Reed ,        Nestle Rolo Potz,4,422,1688,Agra
11/1/2013,Joey  Wong ,      Nestle Smarties Pop-Up,2,368,736,Goa
11/1/2013,Ben  Perez ,        Nestle Toffee Crumble,4,143,572,Goa
11/1/2013,Carla  Mccormick ,  Nestle Toffee Crumble,3,473,1419,Varanasi
11/1/2013,Kyle  Carr ,    Nestle Rowntree Fruit Pastil,2,298,596,Delhi
11/1/2013,Joey  Wong ,     Nestle Aero Mint Potz,2,167,334,Goa
11/1/2013,Della  Jensen ,    Nestle Rolo Potz,3,406,1218,Patna
11/1/2013,Arturo  Francis , Nestle Kit Kat Cone,2,449,898,Ranchi
11/1/2013,Paulette  Spencer ,        Nestle Aero Mint Potz,2,280,560,Hyderabad
11/1/2013,Allan  Ramos ,       Nestle Milky Bar Stick,1,226,226,Jodhpur
11/1/2013,Salvador  Bass ,   Nestle Smarties Pop-Up,16,484,7744,Goa
11/1/2013,Trevor  Jones , Nestle Rowntree Fruit Pastil,3,190,570,Pune
11/1/2013,Cindy  Becker ,      Nestle Fab,2,355,710,Bangalore
11/1/2013,Edwin  Malone ,   Nestle Rolo Potz,2,139,278,Kolkata
11/1/2013,Jenny  Garcia ,   Nestle Toffee Crumble,3,381,1143,Shimla
11/1/2013,Lorraine  Gibson ,   Nestle Rowntree Fruit Pastil,1,198,198,Kolkata
11/1/2013,Dan  Peterson ,   Nestle Kit Kat Cone,2,394,788,Shimla
11/1/2013,Salvador  Bass ,     Nestle Toffee Crumble,3,124,372,Goa
11/1/2013,Paulette  Spencer , Nestle Rowntree Fruit Pastil,2,227,454,Hyderabad
11/1/2013,Max  Rodgers ,       Nestle Fab,1,460,460,Nagpur
11/1/2013,Patty  Thompson ,  Nestle Nobbly Bobbly,1,159,159,Mumbai
11/1/2013,Patty  Thompson ,    Nestle Nobbly Bobbly,2,385,770,Mumbai
11/1/2013,Allan  Ramos ,      Nestle Kit Kat Cone,1,298,298,Jodhpur
11/2/2013,Ivan  Adkins ,  Nestle Fab,1,160,160,Mumbai
11/2/2013,Guillermo  Potter ,    Nestle Fab,3,209,627,Nainital
11/2/2013,Isabel  Cross ,        Nestle Rowntree Fruit Pastil,2,277,554,Ranchi
11/2/2013,Ivan  Adkins ,        Nestle Toffee Crumble,8,390,3120,Mumbai
11/2/2013,Ruben  Nunez ,    Nestle Rowntree Fruit Pastil,3,274,822,Ahmedabad
11/2/2013,Eric  Rose ,  Nestle Milky Bar Stick,2,277,554,Mumbai
11/2/2013,Robert  Munoz , Nestle Kit Kat Cone,4,157,628,Delhi
11/2/2013,Lynette  Brewer ,       Nestle Milky Bar Stick,3,413,1239,Varanasi
11/2/2013,Della  Jensen ,        Nestle Rowntree Screamers,1,209,209,Patna
11/2/2013,Shari  Silva , Nestle Kit Kat Cone,2,375,750,Mysore
11/2/2013,Lula  Daniels ,      Nestle Fab,2,383,766,Nainital
11/2/2013,Elvira  Bowman ,    Nestle Aero Mint Potz,21,182,3822,Srinagar
11/2/2013,Woodrow  Colon ,       Nestle Smarties Pop-Up,3,437,1311,Cochin
11/2/2013,Christy  Olson ,  Nestle Smarties Pop-Up,4,176,704,Surat
11/2/2013,Cassandra  Franklin ,       Nestle Milky Bar Stick,2,292,584,Delhi
11/2/2013,Guillermo  Potter ,        Nestle Rowntree Screamers,3,227,681,Nainital
11/2/2013,Trevor  Jones ,    Nestle Milky Bar Stick,3,402,1206,Pune
11/2/2013,Guillermo  Potter ,  Nestle Smarties Pop-Up,3,179,537,Nainital
11/2/2013,Max  Rodgers ,      Nestle Toffee Crumble,1,471,471,Nagpur
11/2/2013,Della  Jensen ,  Nestle Rowntree Fruit Pastil,2,395,790,Patna
11/2/2013,Brooke  Horton ,  Nestle Maxibon Cookie,3,362,1086,Nainital
11/2/2013,Sandra  Floyd , Nestle Aero Mint Potz,2,445,890,Nainital
11/2/2013,Austin  Reynolds ,   Nestle Aero Mint Potz,9,273,2457,Kolkata
11/2/2013,Christina  Fuller ,    Nestle Kit Kat Cone,3,381,1143,Nagpur
11/2/2013,Max  Rodgers ,      Nestle Rowntree Fruit Pastil,3,377,1131,Nagpur
11/2/2013,Felicia  Jennings ,        Nestle Fab,2,332,664,Pune
11/2/2013,Edwin  Malone ,  Nestle Fab,3,499,1497,Kolkata
11/2/2013,Ivan  Adkins ,      Nestle Aero Mint Potz,2,460,920,Mumbai
11/2/2013,Lula  Daniels ,       Nestle Kit Kat Cone,1,425,425,Nainital
11/2/2013,Lance  Yates ,     Nestle Fab,2,493,986,Srinagar
11/2/2013,Trevor  Jones ,     Nestle Rowntree Fruit Pastil,3,433,1299,Pune
11/2/2013,Edwin  Malone , Nestle Milky Bar Stick,3,374,1122,Kolkata
11/2/2013,Christy  Olson ,  Nestle Rowntree Fruit Pastil,3,208,624,Surat
11/2/2013,Pauline  Beck ,     Nestle Smarties Pop-Up,3,415,1245,Pune
11/2/2013,Mable  Lindsey ,     Nestle Toffee Crumble,3,313,939,Ahmedabad
11/2/2013,Fernando  Rowe ,       Nestle Milky Bar Stick,3,365,1095,Ahmedabad
11/2/2013,Bobbie  Ryan ,      Nestle Toffee Crumble,1,115,115,Darjeeling
11/2/2013,Robert  Munoz ,  Nestle Rowntree Fruit Pastil,2,312,624,Delhi
11/2/2013,Max  Rodgers ,       Nestle Maxibon Cookie,2,278,556,Nagpur
11/2/2013,Isabel  Cross ,       Nestle Milky Bar Stick,2,419,838,Ranchi
11/2/2013,Patty  Thompson ,  Nestle Milky Bar Stick,2,253,506,Mumbai
11/2/2013,Patty  Thompson ,      Nestle Smarties Pop-Up,2,119,238,Mumbai
11/2/2013,Bernadette  Page ,      Nestle Fab,3,130,390,Delhi
11/2/2013,Charlie  Wood , Nestle Fab,2,252,504,Agra
11/2/2013,Cindy  Becker , Nestle Aero Mint Potz,3,219,657,Bangalore
11/2/2013,Patty  Thompson ,     Nestle Fab,3,231,693,Mumbai
11/2/2013,Nellie  Joseph ,       Nestle Milky Bar Stick,2,452,904,Patna
11/2/2013,Willie  Vega ,      Nestle Aero Mint Potz,3,174,522,Delhi
11/2/2013,Salvador  Bass ,   Nestle Toffee Crumble,3,303,909,Goa
11/2/2013,Bernadette  Page ,       Nestle Milky Bar Stick,1,356,356,Delhi
11/2/2013,Edwin  Malone , Nestle Milky Bar Stick,2,260,520,Kolkata
11/2/2013,Sonya  Mullins ,       Nestle Rolo Potz,19,224,4256,Kolkata
11/2/2013,Marion  Glover ,  Nestle Toffee Crumble,2,258,516,Durgapur
11/2/2013,Robert  Munoz ,    Nestle Milky Bar Stick,1,184,184,Delhi
11/2/2013,Della  Jensen ,       Nestle Smarties Pop-Up,3,183,549,Patna
11/2/2013,Billie  Chandler ,   Nestle Aero Mint Potz,2,371,742,Surat
11/2/2013,Guillermo  Potter ,   Nestle Rowntree Fruit Pastil,1,189,189,Nainital
11/3/2013,Arturo  Francis ,  Nestle Toffee Crumble,3,291,873,Ranchi
11/3/2013,Max  Rodgers ,      Nestle Rowntree Fruit Pastil,2,142,284,Nagpur
11/3/2013,Shari  Silva ,     Nestle Rolo Potz,17,465,7905,Mysore
11/3/2013,Sylvester  Morales ,       Nestle Smarties Pop-Up,2,449,898,Mumbai
11/3/2013,Isabel  Cross ,     Nestle Milky Bar Stick,3,109,327,Ranchi
11/3/2013,Bernadette  Page ,     Nestle Toffee Crumble,2,438,876,Delhi
11/3/2013,Nellie  Joseph , Nestle Aero Mint Potz,3,117,351,Patna
11/3/2013,Charlie  Wood ,       Nestle Fab,23,298,6854,Agra
11/3/2013,Brooke  Horton , Nestle Fab,3,111,333,Nainital
11/3/2013,Andrew  Meyer ,     Nestle Kit Kat Cone,2,101,202,Mumbai
11/3/2013,Ernest  Davis ,      Nestle Milky Bar Stick,3,372,1116,Mumbai
11/3/2013,Allan  Ramos , Nestle Fab,2,221,442,Jodhpur
11/3/2013,Brooke  Horton ,   Nestle Nobbly Bobbly,1,348,348,Nainital
11/3/2013,Edwin  Malone ,        Nestle Toffee Crumble,2,429,858,Kolkata
11/3/2013,Kyle  Carr ,  Nestle Rolo Potz,3,487,1461,Delhi
11/3/2013,Della  Jensen ,       Nestle Rowntree Fruit Pastil,3,108,324,Patna
11/3/2013,Woodrow  Colon ,  Nestle Maxibon Cookie,1,128,128,Cochin
11/3/2013,Guillermo  Potter , Nestle Milky Bar Stick,2,286,572,Nainital
11/3/2013,Eric  Rose ,        Nestle Rolo Potz,5,265,1325,Mumbai
11/3/2013,Eddie  Green ,  Nestle Smarties Pop-Up,1,230,230,Durgapur
11/3/2013,Paulette  Spencer ,        Nestle Milky Bar Stick,2,433,866,Hyderabad
11/3/2013,Rachel  Gomez ,    Nestle Kit Kat Cone,3,410,1230,Delhi
11/3/2013,Drew  Rogers ,      Nestle Rolo Potz,1,276,276,Delhi
11/3/2013,Willie  Vega , Nestle Kit Kat Cone,3,256,768,Delhi
11/3/2013,Fernando  Rowe ,       Nestle Kit Kat Cone,2,468,936,Ahmedabad
11/3/2013,Andrew  Meyer ,    Nestle Aero Mint Potz,3,192,576,Mumbai
11/3/2013,Iris  Underwood ,        Nestle Aero Mint Potz,2,397,794,Pune
11/3/2013,Andrew  Meyer ,    Nestle Maxibon Cookie,2,454,908,Mumbai
11/3/2013,Elvira  Bowman ,  Nestle Rolo Potz,2,374,748,Srinagar
11/3/2013,Peter  Hodges ,      Nestle Maxibon Cookie,2,383,766,Shimla
11/3/2013,Drew  Rogers ,      Nestle Smarties Pop-Up,2,195,390,Delhi
11/3/2013,Salvador  Bass ,      Nestle Aero Mint Potz,1,485,485,Goa
11/3/2013,Shari  Silva ,  Nestle Kit Kat Cone,1,109,109,Mysore
11/3/2013,Guillermo  Potter , Nestle Nobbly Bobbly,1,329,329,Nainital
11/3/2013,Guillermo  Potter ,     Nestle Fab,2,447,894,Nainital
11/3/2013,Billie  Chandler ,    Nestle Rolo Potz,2,236,472,Surat
11/3/2013,Donna  Reid ,       Nestle Rolo Potz,3,106,318,Goa
11/3/2013,Robert  Munoz ,      Nestle Kit Kat Cone,2,336,672,Delhi
11/3/2013,Guillermo  Potter ,    Nestle Fab,2,262,524,Nainital
11/3/2013,Della  Jensen ,  Nestle Rowntree Screamers,2,489,978,Patna
11/3/2013,Tracy  Reed ,    Nestle Smarties Pop-Up,2,352,704,Agra
11/3/2013,Della  Jensen , Nestle Rowntree Fruit Pastil,4,307,1228,Patna
11/3/2013,Allan  Ramos ,    Nestle Fab,1,374,374,Jodhpur
11/3/2013,Lance  Yates ,   Nestle Smarties Pop-Up,3,301,903,Srinagar
11/3/2013,Mable  Lindsey ,   Nestle Toffee Crumble,1,245,245,Ahmedabad
11/3/2013,Sandra  Floyd ,      Nestle Rolo Potz,2,211,422,Nainital
11/3/2013,Robert  Munoz ,   Nestle Rowntree Fruit Pastil,2,169,338,Delhi
11/3/2013,Max  Rodgers ,        Nestle Rowntree Fruit Pastil,1,433,433,Nagpur
11/4/2013,Isabel  Cross ,  Nestle Aero Mint Potz,2,247,494,Ranchi
11/4/2013,Drew  Rogers ,        Nestle Fab,2,404,808,Delhi
11/4/2013,Marion  Glover ,        Nestle Smarties Pop-Up,24,375,9000,Durgapur
11/4/2013,Cecilia  Manning , Nestle Rowntree Fruit Pastil,2,383,766,Trivandrum
11/4/2013,Cassandra  Franklin ,     Nestle Milky Bar Stick,2,500,1000,Delhi
11/4/2013,Colleen  Warren ,       Nestle Kit Kat Cone,3,234,702,Ahmedabad
11/4/2013,Kyle  Carr ,  Nestle Milky Bar Stick,2,411,822,Delhi
11/4/2013,Mable  Lindsey ,   Nestle Rolo Potz,19,457,8683,Ahmedabad
11/4/2013,Isabel  Cross ,        Nestle Rowntree Fruit Pastil,8,232,1856,Ranchi
11/4/2013,Ruben  Nunez ,        Nestle Milky Bar Stick,3,355,1065,Ahmedabad
11/4/2013,Christy  Olson ,        Nestle Nobbly Bobbly,3,231,693,Surat
11/4/2013,Brooke  Horton ,     Nestle Toffee Crumble,2,182,364,Nainital
11/4/2013,Della  Jensen ,   Nestle Rowntree Fruit Pastil,1,110,110,Patna
11/4/2013,Ben  Perez ,     Nestle Aero Mint Potz,3,457,1371,Goa
11/4/2013,Edwin  Malone ,     Nestle Milky Bar Stick,23,464,10672,Kolkata
11/4/2013,Donna  Reid ,      Nestle Milky Bar Stick,1,283,283,Goa
11/4/2013,Max  Rodgers ,  Nestle Rolo Potz,2,177,354,Nagpur
11/4/2013,Isabel  Cross ,        Nestle Rowntree Fruit Pastil,2,160,320,Ranchi
11/4/2013,Cindy  Becker , Nestle Rowntree Fruit Pastil,2,318,636,Bangalore
11/4/2013,Ruben  Nunez , Nestle Rolo Potz,2,454,908,Ahmedabad
11/4/2013,Woodrow  Colon ,   Nestle Maxibon Cookie,2,226,452,Cochin
11/4/2013,Della  Jensen ,        Nestle Toffee Crumble,2,152,304,Patna
11/4/2013,Sandra  Floyd ,  Nestle Nobbly Bobbly,3,248,744,Nainital
11/4/2013,Cecilia  Manning ,   Nestle Toffee Crumble,2,260,520,Trivandrum
11/4/2013,Ivan  Adkins ,   Nestle Fab,2,353,706,Mumbai
11/4/2013,Rachel  Gomez ,      Nestle Smarties Pop-Up,2,339,678,Delhi
11/4/2013,Marian  Hill , Nestle Smarties Pop-Up,25,409,10225,Trivandrum
11/4/2013,Johanna  Boone ,    Nestle Milky Bar Stick,2,189,378,Mysore
11/4/2013,Rachel  Gomez ,  Nestle Maxibon Cookie,3,170,510,Delhi
11/4/2013,Jenny  Garcia ,     Nestle Kit Kat Cone,1,443,443,Shimla
11/4/2013,Rachel  Gomez , Nestle Maxibon Cookie,2,194,388,Delhi
11/4/2013,Ben  Perez ,     Nestle Toffee Crumble,1,125,125,Goa
11/4/2013,Sylvester  Morales ,      Nestle Fab,1,499,499,Mumbai
11/4/2013,Eric  Rose ,  Nestle Aero Mint Potz,2,414,828,Mumbai
11/4/2013,Marion  Glover ,        Nestle Smarties Pop-Up,3,188,564,Durgapur
11/4/2013,Isabel  Cross , Nestle Milky Bar Stick,1,114,114,Ranchi
11/4/2013,Iris  Underwood ,   Nestle Rowntree Fruit Pastil,1,105,105,Pune
11/4/2013,Bernadette  Page ,  Nestle Smarties Pop-Up,1,273,273,Delhi
11/4/2013,Andrew  Meyer ,   Nestle Fab,2,458,916,Mumbai
11/4/2013,Isabel  Cross ,      Nestle Rowntree Fruit Pastil,3,440,1320,Ranchi
11/4/2013,Brooke  Horton ,   Nestle Milky Bar Stick,3,195,585,Nainital
11/4/2013,Ben  Perez ,      Nestle Toffee Crumble,1,452,452,Goa
11/4/2013,Andrew  Meyer ,   Nestle Aero Mint Potz,3,262,786,Mumbai
11/4/2013,Brooke  Horton ,  Nestle Rowntree Screamers,3,481,1443,Nainital
11/4/2013,Brooke  Horton ,        Nestle Smarties Pop-Up,2,350,700,Nainital
11/4/2013,Cassandra  Franklin ,  Nestle Rowntree Fruit Pastil,2,192,384,Delhi
